0.03204035758972168,4.06,-3.31,7.87
0.08208513259887695,4.06,-3.31,7.87
0.1322951316833496,4.06,-3.31,7.87
0.18311285972595215,4.00,-3.31,7.87
0.23278212547302246,4.00,-3.31,7.87
0.28279995918273926,4.00,-3.31,7.81
0.33248472213745117,4.00,-3.31,7.81
0.38399553298950195,4.00,-3.31,7.81
0.43343043327331543,4.00,-3.31,7.81
0.483492374420166,4.00,-3.31,7.75
0.533158540725708,4.00,-3.31,7.75
0.5832054615020752,4.00,-3.31,7.69
0.6330475807189941,4.00,-3.31,7.62
0.6842384338378906,4.00,-3.31,7.62
0.7340161800384521,4.00,-3.31,7.56
0.7838823795318604,4.00,-3.31,7.56
0.8351027965545654,4.00,-3.19,7.50
0.8849713802337646,4.00,-3.12,7.44
0.9351122379302979,4.00,-3.00,7.44
0.9856808185577393,4.00,-2.94,7.44
1.0355782508850098,4.00,-2.81,7.37
1.0854268074035645,4.00,-2.75,7.37
1.1365635395050049,4.00,-2.69,7.37
1.186429738998413,4.00,-2.62,7.31
1.2362964153289795,4.00,-2.62,7.31
1.2865071296691895,4.00,-2.56,7.37
1.3365120887756348,4.00,-2.56,7.37
1.3859095573425293,4.00,-2.62,7.44
1.437028169631958,4.06,-2.62,7.50
1.486983060836792,4.06,-2.69,7.56
1.5367743968963623,4.12,-2.69,7.56
1.586735486984253,4.19,-2.75,7.62
1.637763500213623,4.19,-2.81,7.69
1.687695026397705,4.19,-2.81,7.69
1.737616777420044,4.19,-2.87,7.69
1.7886528968811035,4.19,-2.81,7.69
1.8386478424072266,4.19,-2.81,7.69
1.8884105682373047,4.19,-2.81,7.69
1.9383418560028076,4.12,-2.81,7.69
1.9881114959716797,4.06,-2.75,7.69
2.0379559993743896,4.06,-2.75,7.69
2.087916612625122,4.00,-2.69,7.62
2.1394803524017334,4.00,-2.69,7.62
2.1890058517456055,4.00,-2.69,7.62
2.238773822784424,4.00,-2.69,7.62
2.2898519039154053,4.00,-2.69,7.62
2.3400464057922363,4.00,-2.69,7.69
2.389643907546997,4.00,-2.69,7.69
2.4407687187194824,4.00,-2.69,7.69
2.4907572269439697,4.00,-2.75,7.69
2.5410680770874023,4.00,-2.75,7.69
2.590348720550537,4.00,-2.81,7.69
2.6417324542999268,4.00,-2.81,7.69
2.6917121410369873,4.00,-2.81,7.69
2.7414662837982178,4.00,-2.81,7.69
2.79117488861084,4.00,-2.81,7.69
2.8411738872528076,4.00,-2.81,7.69
2.890697479248047,3.94,-2.81,7.69
2.9419162273406982,4.00,-2.81,7.69
2.991677761077881,4.00,-2.81,7.69
3.042849540710449,4.00,-2.81,7.69
3.0927107334136963,4.00,-2.75,7.69
3.142472505569458,4.00,-2.75,7.69
3.192415714263916,4.00,-2.75,7.69
3.24349045753479,4.00,-2.69,7.69
3.293276786804199,4.00,-2.69,7.69
3.343656539916992,4.00,-2.69,7.69
3.3930816650390625,4.00,-2.69,7.69
3.4430007934570312,4.00,-2.69,7.69
3.492920398712158,4.00,-2.69,7.69
3.5440523624420166,4.00,-2.69,7.69
3.5940868854522705,4.00,-2.69,7.69
3.64400577545166,4.00,-2.69,7.69
3.6934092044830322,4.00,-2.69,7.69
3.7452547550201416,4.00,-2.69,7.69
3.7949533462524414,4.00,-2.69,7.69
3.845712184906006,4.00,-2.69,7.69
3.895521640777588,4.00,-2.69,7.69
3.9456558227539062,4.00,-2.69,7.69
3.9953715801239014,4.00,-2.69,7.69
4.045298337936401,4.00,-2.69,7.69
4.094986438751221,4.00,-2.69,7.69
4.146103858947754,4.00,-2.69,7.69
4.19569993019104,4.00,-2.69,7.69
4.246675729751587,4.00,-2.69,7.69
4.296314239501953,4.00,-2.69,7.69
4.347808361053467,4.00,-2.69,7.69
4.397319078445435,4.00,-2.69,7.69
4.447250843048096,4.00,-2.69,7.69
4.497120380401611,4.00,-2.69,7.69
4.547304153442383,4.00,-2.69,7.69
4.596848487854004,4.00,-2.69,7.69
4.647879123687744,4.00,-2.69,7.69
4.697792291641235,4.00,-2.69,7.69
4.747452020645142,4.00,-2.69,7.69
4.79887056350708,4.00,-2.75,7.69
4.848503828048706,4.00,-2.75,7.69
4.898311376571655,4.00,-2.81,7.69
4.949703931808472,4.00,-2.81,7.69
4.99929141998291,4.00,-2.87,7.69
5.049282073974609,4.00,-2.94,7.69
5.098994016647339,4.00,-2.94,7.69
5.148760795593262,4.00,-2.94,7.69
5.199704647064209,4.00,-2.94,7.69
5.249720096588135,4.00,-2.94,7.69
5.299691915512085,4.00,-2.94,7.69
5.350653648376465,4.00,-2.94,7.69
5.400573968887329,4.00,-2.94,7.69
5.450283527374268,4.00,-2.94,7.69
5.500234365463257,4.00,-2.94,7.69
5.551414728164673,4.00,-2.94,7.69
5.601233243942261,4.00,-2.94,7.69
5.650896787643433,4.00,-2.94,7.69
5.700770139694214,4.00,-2.94,7.69
5.751199960708618,4.00,-2.94,7.69
5.800384998321533,4.00,-2.94,7.69
5.851750373840332,4.00,-2.94,7.69
5.901636123657227,4.00,-2.94,7.69
5.952681303024292,4.00,-2.94,7.69
6.0026350021362305,4.00,-2.94,7.69
6.052462339401245,4.00,-2.94,7.69
6.102138519287109,4.00,-2.87,7.69
6.152419328689575,4.00,-2.87,7.69
6.203167200088501,4.00,-2.81,7.69
6.253068208694458,4.00,-2.81,7.62
6.303338050842285,4.00,-2.75,7.62
6.352811336517334,4.00,-2.69,7.56
6.403814792633057,4.00,-2.69,7.56
6.453575849533081,4.00,-2.62,7.56
6.503567457199097,4.00,-2.62,7.50
6.554768800735474,4.00,-2.62,7.50
6.6044697761535645,4.00,-2.62,7.50
6.6544740200042725,4.00,-2.62,7.56
6.704292297363281,4.00,-2.62,7.56
6.755389451980591,4.00,-2.69,7.56
6.805121183395386,4.00,-2.69,7.62
6.855022668838501,4.06,-2.75,7.62
6.90490984916687,4.06,-2.75,7.62
6.955159425735474,4.06,-2.81,7.62
7.005880117416382,4.06,-2.81,7.62
7.055725336074829,4.06,-2.87,7.62
7.10571551322937,4.06,-2.87,7.62
7.155488014221191,4.06,-2.87,7.62
7.206799745559692,4.06,-2.87,7.62
7.2565038204193115,4.06,-2.87,7.62
7.306358337402344,4.06,-2.87,7.62
7.357894420623779,4.06,-2.87,7.62
7.407457113265991,4.06,-2.87,7.62
7.457217454910278,4.06,-2.81,7.56
7.507283687591553,4.06,-2.81,7.50
7.557070732116699,4.06,-2.75,7.44
7.606982231140137,4.06,-2.69,7.44
7.658115386962891,4.06,-2.69,7.37
7.707985877990723,4.06,-2.62,7.37
7.757837295532227,4.06,-2.56,7.31
7.807815074920654,4.06,-2.56,7.31
7.858870029449463,4.06,-2.56,7.31
7.908482551574707,4.06,-2.56,7.25
7.958252429962158,4.06,-2.56,7.25
8.009318828582764,4.06,-2.56,7.25
8.059202671051025,4.06,-2.56,7.25
8.109133958816528,4.06,-2.56,7.25
8.159349918365479,4.06,-2.56,7.25
8.208957195281982,4.06,-2.56,7.25
8.260268449783325,4.06,-2.56,7.25
8.310199975967407,4.06,-2.56,7.25
8.359879493713379,4.06,-2.56,7.25
8.409703493118286,4.06,-2.56,7.25
8.461033344268799,4.06,-2.62,7.25
8.510289430618286,4.06,-2.62,7.25
8.561207056045532,4.06,-2.69,7.25
8.610782861709595,4.06,-2.75,7.25
8.66151738166809,4.06,-2.81,7.25
8.7114999294281,4.06,-2.81,7.25
8.761501550674438,4.06,-2.81,7.25
8.81240701675415,4.06,-2.81,7.25
8.86220669746399,4.06,-2.81,7.25
8.911998271942139,4.06,-2.81,7.25
8.961790800094604,4.06,-2.75,7.25
9.011815309524536,4.06,-2.75,7.25
9.062810897827148,4.06,-2.69,7.19
9.112923383712769,4.06,-2.62,7.19
9.1625075340271,4.06,-2.56,7.19
9.21250033378601,4.06,-2.56,7.19
9.26364779472351,4.06,-2.50,7.19
9.313567876815796,4.06,-2.50,7.19
9.36398720741272,4.06,-2.50,7.19
9.414487361907959,4.06,-2.50,7.19
9.464518785476685,4.06,-2.50,7.19
9.514446496963501,4.06,-2.50,7.19
9.564382314682007,4.06,-2.50,7.19
9.61551547050476,4.06,-2.56,7.19
9.66519021987915,4.06,-2.56,7.19
9.71517014503479,4.06,-2.62,7.19
9.765414714813232,4.06,-2.62,7.19
9.815051078796387,4.06,-2.62,7.19
9.864753723144531,4.06,-2.62,7.19
9.916134119033813,4.06,-2.62,7.12
9.966081142425537,4.06,-2.62,7.12
10.015777349472046,4.06,-2.56,7.06
10.06559133529663,4.00,-2.50,7.00
10.115586996078491,4.00,-2.50,7.00
10.166658163070679,4.00,-2.44,7.00
10.216634750366211,4.00,-2.44,6.94
10.266193151473999,4.00,-2.37,6.94
10.317415952682495,4.00,-2.31,6.94
10.367242574691772,4.00,-2.31,6.94
10.417032957077026,4.00,-2.25,6.94
10.468251705169678,4.00,-2.25,6.94
10.518060207366943,4.00,-2.25,6.94
10.568372249603271,4.00,-2.25,6.94
10.617858648300171,4.06,-2.25,6.94
10.667848348617554,4.06,-2.25,6.94
10.717681884765625,4.06,-2.25,6.94
10.768976926803589,4.06,-2.25,6.94
10.81859540939331,4.06,-2.25,6.94
10.868815183639526,4.06,-2.25,6.94
10.918667078018188,4.06,-2.25,6.94
10.969144105911255,4.06,-2.25,6.94
11.019943714141846,4.06,-2.25,7.00
11.069919109344482,4.06,-2.25,7.00
11.119876623153687,4.00,-2.25,7.06
11.170027017593384,4.00,-2.25,7.06
11.219983339309692,4.00,-2.25,7.06
11.270247459411621,4.00,-2.31,7.06
11.319891691207886,4.06,-2.31,7.06
11.369874000549316,4.06,-2.31,7.06
11.42108678817749,4.06,-2.37,7.06
11.472385168075562,4.06,-2.37,7.06
11.521169185638428,4.06,-2.37,7.06
11.57108736038208,4.06,-2.44,7.06
11.622437953948975,4.06,-2.44,7.06
11.672561168670654,4.06,-2.44,7.06
11.722622156143188,4.06,-2.37,7.06
11.77271318435669,4.06,-2.37,7.06
11.822398662567139,4.06,-2.31,7.00
11.872430086135864,4.00,-2.19,7.00
11.92275333404541,4.00,-2.12,6.94
11.972520351409912,4.00,-2.06,6.87
12.022687435150146,4.00,-2.00,6.87
12.072916984558105,4.00,-1.94,6.81
12.122692584991455,4.00,-1.87,6.75
12.173235416412354,4.00,-1.81,6.69
12.223006963729858,4.00,-1.75,6.69
12.273274898529053,4.00,-1.75,6.62
12.324607133865356,4.00,-1.69,6.62
12.374619245529175,4.00,-1.69,6.62
12.424816131591797,4.00,-1.69,6.62
12.474891424179077,4.00,-1.69,6.62
12.525082111358643,4.00,-1.69,6.62
12.575116634368896,4.00,-1.69,6.62
12.62521481513977,4.00,-1.69,6.62
12.67530608177185,4.00,-1.69,6.62
12.725645780563354,4.00,-1.62,6.62
12.775580167770386,4.00,-1.62,6.62
12.82573938369751,4.00,-1.62,6.62
12.876056671142578,4.00,-1.62,6.62
12.92616605758667,4.00,-1.62,6.62
12.97681188583374,4.00,-1.62,6.62
13.026530981063843,4.00,-1.62,6.62
13.07663893699646,4.00,-1.69,6.62
13.126798152923584,4.00,-1.69,6.69
13.17679214477539,4.00,-1.75,6.69
13.226846933364868,4.00,-1.81,6.75
13.277007579803467,4.00,-1.87,6.75
13.3271963596344,4.00,-1.94,6.75
13.377609252929688,4.00,-1.94,6.75
13.427563428878784,4.00,-2.00,6.75
13.4786376953125,4.00,-2.06,6.75
13.52862548828125,4.00,-2.06,6.75
13.57876205444336,4.00,-2.06,6.75
13.628906965255737,4.00,-2.06,6.75
13.679068326950073,4.00,-2.06,6.75
13.72942042350769,4.00,-2.06,6.69
13.779278993606567,4.00,-2.00,6.69
13.829413890838623,4.00,-2.00,6.69
13.879796504974365,4.00,-1.94,6.62
13.929695844650269,3.94,-1.87,6.62
13.979743242263794,3.94,-1.81,6.62
14.029955625534058,3.87,-1.75,6.56
14.08009958267212,3.87,-1.69,6.56
14.13033676147461,3.87,-1.69,6.56
14.18082046508789,3.87,-1.62,6.56
14.230360269546509,3.87,-1.62,6.56
14.28067922592163,3.87,-1.62,6.56
14.330775499343872,3.87,-1.62,6.56
14.381069421768188,3.87,-1.69,6.56
14.43087124824524,3.87,-1.69,6.56
14.482064008712769,3.87,-1.75,6.56
14.53244924545288,3.87,-1.81,6.56
14.582805395126343,3.87,-1.87,6.56
14.63256311416626,3.94,-1.94,6.56
14.682982683181763,3.94,-1.94,6.56
14.732877016067505,3.94,-2.00,6.56
14.782863140106201,3.94,-2.00,6.56
14.833092212677002,3.94,-2.00,6.56
14.883113622665405,3.94,-2.00,6.56
14.933176279067993,3.94,-2.00,6.56
14.983275175094604,3.94,-2.00,6.56
15.03354263305664,3.94,-2.00,6.56
15.083384275436401,3.87,-1.94,6.56
15.133506059646606,3.87,-1.94,6.50
15.183470487594604,3.87,-1.94,6.50
15.233611583709717,3.87,-1.94,6.50
15.283514499664307,3.87,-1.94,6.50
15.333644390106201,3.87,-1.94,6.50
15.383955955505371,3.87,-1.94,6.50
15.433547019958496,3.87,-1.94,6.50
15.485213279724121,3.87,-1.94,6.50
15.535189628601074,3.87,-1.94,6.50
15.58500337600708,3.87,-1.94,6.56
15.635236501693726,3.87,-1.94,6.56
15.686232805252075,3.87,-1.94,6.56
15.736361265182495,3.87,-1.94,6.56
